Site,Date,Hour,ED Enc,ED Enc Admitted,Year,Month,Day,Weekday
D,2020-12-14,1,6,1,2020,12,14,1
D,2020-12-14,2,16,4,2020,12,14,1
D,2020-12-14,3,20,2,2020,12,14,1
D,2020-12-14,4,13,5,2020,12,14,1
D,2020-12-15,1,7,2,2020,12,15,2
D,2020-12-15,2,12,2,2020,12,15,2
D,2020-12-15,3,21,2,2020,12,15,2
D,2020-12-15,4,27,4,2020,12,15,2
D,2020-12-16,1,4,1,2020,12,16,3
D,2020-12-16,2,15,5,2020,12,16,3
D,2020-12-16,3,28,4,2020,12,16,3
D,2020-12-16,4,19,3,2020,12,16,3
D,2020-12-17,1,1,0,2020,12,17,4
D,2020-12-17,2,10,1,2020,12,17,4
D,2020-12-17,3,18,6,2020,12,17,4
D,2020-12-17,4,16,5,2020,12,17,4
D,2020-12-18,1,12,1,2020,12,18,5
D,2020-12-18,2,17,0,2020,12,18,5
D,2020-12-18,3,24,4,2020,12,18,5
D,2020-12-18,4,16,4,2020,12,18,5
D,2020-12-19,1,3,0,2020,12,19,6
D,2020-12-19,2,6,2,2020,12,19,6
D,2020-12-19,3,29,2,2020,12,19,6
D,2020-12-19,4,17,5,2020,12,19,6
D,2020-12-20,1,3,1,2020,12,20,7
D,2020-12-20,2,13,3,2020,12,20,7
D,2020-12-20,3,12,3,2020,12,20,7
D,2020-12-20,4,12,2,2020,12,20,7
D,2020-12-21,1,5,0,2020,12,21,1
D,2020-12-21,2,9,2,2020,12,21,1
D,2020-12-21,3,25,11,2020,12,21,1
D,2020-12-21,4,15,1,2020,12,21,1
D,2020-12-22,1,9,0,2020,12,22,2
D,2020-12-22,2,16,6,2020,12,22,2
D,2020-12-22,3,14,2,2020,12,22,2
D,2020-12-22,4,16,0,2020,12,22,2
D,2020-12-23,1,5,1,2020,12,23,3
D,2020-12-23,2,13,3,2020,12,23,3
D,2020-12-23,3,16,6,2020,12,23,3
D,2020-12-23,4,11,3,2020,12,23,3
D,2020-12-24,1,5,0,2020,12,24,4
D,2020-12-24,2,8,2,2020,12,24,4
D,2020-12-24,3,16,6,2020,12,24,4
D,2020-12-24,4,19,6,2020,12,24,4
D,2020-12-25,1,2,0,2020,12,25,5
D,2020-12-25,2,15,3,2020,12,25,5
D,2020-12-25,3,25,1,2020,12,25,5
D,2020-12-25,4,18,4,2020,12,25,5
D,2020-12-26,1,5,1,2020,12,26,6
D,2020-12-26,2,16,4,2020,12,26,6
D,2020-12-26,3,24,5,2020,12,26,6
D,2020-12-26,4,24,3,2020,12,26,6
D,2020-12-27,1,10,3,2020,12,27,7
D,2020-12-27,2,12,5,2020,12,27,7
D,2020-12-27,3,15,2,2020,12,27,7
D,2020-12-27,4,21,2,2020,12,27,7
D,2020-12-28,1,3,1,2020,12,28,1
D,2020-12-28,2,16,3,2020,12,28,1
D,2020-12-28,3,28,6,2020,12,28,1
D,2020-12-28,4,17,1,2020,12,28,1
D,2020-12-29,1,3,1,2020,12,29,2
D,2020-12-29,2,12,3,2020,12,29,2
D,2020-12-29,3,28,5,2020,12,29,2
D,2020-12-29,4,16,4,2020,12,29,2
D,2020-12-30,1,4,0,2020,12,30,3
D,2020-12-30,2,15,2,2020,12,30,3
D,2020-12-30,3,29,6,2020,12,30,3
D,2020-12-30,4,10,3,2020,12,30,3
D,2020-12-31,1,6,1,2020,12,31,4
D,2020-12-31,2,10,2,2020,12,31,4
D,2020-12-31,3,20,3,2020,12,31,4
D,2020-12-31,4,19,4,2020,12,31,4
D,2021-01-01,1,7,4,2021,1,1,5
D,2021-01-01,2,11,2,2021,1,1,5
D,2021-01-01,3,20,4,2021,1,1,5
D,2021-01-01,4,16,5,2021,1,1,5
D,2021-01-02,1,7,0,2021,1,2,6
D,2021-01-02,2,13,2,2021,1,2,6
D,2021-01-02,3,29,5,2021,1,2,6
D,2021-01-02,4,19,5,2021,1,2,6
D,2021-01-03,1,9,2,2021,1,3,7
D,2021-01-03,2,13,1,2021,1,3,7
D,2021-01-03,3,28,10,2021,1,3,7
D,2021-01-03,4,16,3,2021,1,3,7
D,2021-01-04,1,8,1,2021,1,4,1
D,2021-01-04,2,5,1,2021,1,4,1
D,2021-01-04,3,13,2,2021,1,4,1
D,2021-01-04,4,14,5,2021,1,4,1
D,2021-01-05,1,2,1,2021,1,5,2
D,2021-01-05,2,10,4,2021,1,5,2
D,2021-01-05,3,18,4,2021,1,5,2
D,2021-01-05,4,17,2,2021,1,5,2
D,2021-01-06,1,2,0,2021,1,6,3
D,2021-01-06,2,11,5,2021,1,6,3
D,2021-01-06,3,18,5,2021,1,6,3
D,2021-01-06,4,18,8,2021,1,6,3
D,2021-01-07,1,7,0,2021,1,7,4
D,2021-01-07,2,10,1,2021,1,7,4
D,2021-01-07,3,28,6,2021,1,7,4
D,2021-01-07,4,20,1,2021,1,7,4
D,2021-01-08,1,3,0,2021,1,8,5
D,2021-01-08,2,8,1,2021,1,8,5
D,2021-01-08,3,27,2,2021,1,8,5
D,2021-01-08,4,19,2,2021,1,8,5
D,2021-01-09,1,5,1,2021,1,9,6
D,2021-01-09,2,13,6,2021,1,9,6
D,2021-01-09,3,20,3,2021,1,9,6
D,2021-01-09,4,16,4,2021,1,9,6
D,2021-01-10,1,5,1,2021,1,10,7
D,2021-01-10,2,16,2,2021,1,10,7
D,2021-01-10,3,20,3,2021,1,10,7
D,2021-01-10,4,10,2,2021,1,10,7
D,2021-01-11,1,8,3,2021,1,11,1
D,2021-01-11,2,25,7,2021,1,11,1
D,2021-01-11,3,23,8,2021,1,11,1
D,2021-01-11,4,14,2,2021,1,11,1
D,2021-01-12,1,5,2,2021,1,12,2
D,2021-01-12,2,14,3,2021,1,12,2
D,2021-01-12,3,20,8,2021,1,12,2
D,2021-01-12,4,13,1,2021,1,12,2
D,2021-01-13,1,8,1,2021,1,13,3
D,2021-01-13,2,19,3,2021,1,13,3
D,2021-01-13,3,20,3,2021,1,13,3
D,2021-01-13,4,16,2,2021,1,13,3
D,2021-01-14,1,7,0,2021,1,14,4
D,2021-01-14,2,14,2,2021,1,14,4
D,2021-01-14,3,27,9,2021,1,14,4
D,2021-01-14,4,11,3,2021,1,14,4
D,2021-01-15,1,4,1,2021,1,15,5
D,2021-01-15,2,14,4,2021,1,15,5
D,2021-01-15,3,20,1,2021,1,15,5
D,2021-01-15,4,18,1,2021,1,15,5
D,2021-01-16,1,7,1,2021,1,16,6
D,2021-01-16,2,12,2,2021,1,16,6
D,2021-01-16,3,24,7,2021,1,16,6
D,2021-01-16,4,16,2,2021,1,16,6
D,2021-01-17,1,3,0,2021,1,17,7
D,2021-01-17,2,17,3,2021,1,17,7
D,2021-01-17,3,29,4,2021,1,17,7
D,2021-01-17,4,16,4,2021,1,17,7
D,2021-01-18,1,10,2,2021,1,18,1
D,2021-01-18,2,16,3,2021,1,18,1
D,2021-01-18,3,22,3,2021,1,18,1
D,2021-01-18,4,15,4,2021,1,18,1
D,2021-01-19,1,5,1,2021,1,19,2
D,2021-01-19,2,12,1,2021,1,19,2
D,2021-01-19,3,22,4,2021,1,19,2
D,2021-01-19,4,24,4,2021,1,19,2
D,2021-01-20,1,10,2,2021,1,20,3
D,2021-01-20,2,19,6,2021,1,20,3
D,2021-01-20,3,13,3,2021,1,20,3
D,2021-01-20,4,17,2,2021,1,20,3
D,2021-01-21,1,5,0,2021,1,21,4
D,2021-01-21,2,13,1,2021,1,21,4
D,2021-01-21,3,23,2,2021,1,21,4
D,2021-01-21,4,14,6,2021,1,21,4
D,2021-01-22,1,5,2,2021,1,22,5
D,2021-01-22,2,13,4,2021,1,22,5
D,2021-01-22,3,14,1,2021,1,22,5
D,2021-01-22,4,16,3,2021,1,22,5
D,2021-01-23,1,11,5,2021,1,23,6
D,2021-01-23,2,13,1,2021,1,23,6
D,2021-01-23,3,24,6,2021,1,23,6
D,2021-01-23,4,14,3,2021,1,23,6
D,2021-01-24,1,8,1,2021,1,24,7
D,2021-01-24,2,14,2,2021,1,24,7
D,2021-01-24,3,20,2,2021,1,24,7
D,2021-01-24,4,21,3,2021,1,24,7
D,2021-01-25,1,4,0,2021,1,25,1
D,2021-01-25,2,7,0,2021,1,25,1
D,2021-01-25,3,21,6,2021,1,25,1
D,2021-01-25,4,19,2,2021,1,25,1
D,2021-01-26,1,3,1,2021,1,26,2
D,2021-01-26,2,14,3,2021,1,26,2
D,2021-01-26,3,26,6,2021,1,26,2
D,2021-01-26,4,25,5,2021,1,26,2
D,2021-01-27,1,4,2,2021,1,27,3
D,2021-01-27,2,14,1,2021,1,27,3
D,2021-01-27,3,24,4,2021,1,27,3
D,2021-01-27,4,13,2,2021,1,27,3
D,2021-01-28,1,3,1,2021,1,28,4
D,2021-01-28,2,19,4,2021,1,28,4
D,2021-01-28,3,18,3,2021,1,28,4
D,2021-01-28,4,23,3,2021,1,28,4
D,2021-01-29,1,1,0,2021,1,29,5
D,2021-01-29,2,16,5,2021,1,29,5
D,2021-01-29,3,20,3,2021,1,29,5
D,2021-01-29,4,19,2,2021,1,29,5
D,2021-01-30,1,6,0,2021,1,30,6
D,2021-01-30,2,13,3,2021,1,30,6
D,2021-01-30,3,21,3,2021,1,30,6
D,2021-01-30,4,18,5,2021,1,30,6
D,2021-01-31,1,7,1,2021,1,31,7
D,2021-01-31,2,14,0,2021,1,31,7
D,2021-01-31,3,19,2,2021,1,31,7
D,2021-01-31,4,15,3,2021,1,31,7
D,2021-02-01,1,4,2,2021,2,1,1
D,2021-02-01,2,19,3,2021,2,1,1
D,2021-02-01,3,18,5,2021,2,1,1
D,2021-02-01,4,25,4,2021,2,1,1
D,2021-02-02,1,9,2,2021,2,2,2
D,2021-02-02,2,14,2,2021,2,2,2
D,2021-02-02,3,21,5,2021,2,2,2
D,2021-02-02,4,17,1,2021,2,2,2
D,2021-02-03,1,7,0,2021,2,3,3
D,2021-02-03,2,13,5,2021,2,3,3
D,2021-02-03,3,24,4,2021,2,3,3
D,2021-02-03,4,15,1,2021,2,3,3
D,2021-02-04,1,6,0,2021,2,4,4
D,2021-02-04,2,16,1,2021,2,4,4
D,2021-02-04,3,22,3,2021,2,4,4
D,2021-02-04,4,11,2,2021,2,4,4
D,2021-02-05,1,10,1,2021,2,5,5
D,2021-02-05,2,16,2,2021,2,5,5
D,2021-02-05,3,23,5,2021,2,5,5
D,2021-02-05,4,19,1,2021,2,5,5
D,2021-02-06,1,4,0,2021,2,6,6
D,2021-02-06,2,10,1,2021,2,6,6
D,2021-02-06,3,19,0,2021,2,6,6
D,2021-02-06,4,18,2,2021,2,6,6
D,2021-02-07,1,4,1,2021,2,7,7
D,2021-02-07,2,12,3,2021,2,7,7
D,2021-02-07,3,18,2,2021,2,7,7
D,2021-02-07,4,21,4,2021,2,7,7
D,2021-02-08,1,9,3,2021,2,8,1
D,2021-02-08,2,19,2,2021,2,8,1
D,2021-02-08,3,22,3,2021,2,8,1
D,2021-02-08,4,18,5,2021,2,8,1
D,2021-02-09,1,5,0,2021,2,9,2
D,2021-02-09,2,7,1,2021,2,9,2
D,2021-02-09,3,24,5,2021,2,9,2
D,2021-02-09,4,21,7,2021,2,9,2
D,2021-02-10,1,2,0,2021,2,10,3
D,2021-02-10,2,8,3,2021,2,10,3
D,2021-02-10,3,30,11,2021,2,10,3
D,2021-02-10,4,22,4,2021,2,10,3
D,2021-02-11,2,20,3,2021,2,11,4
D,2021-02-11,3,22,2,2021,2,11,4
D,2021-02-11,4,20,3,2021,2,11,4
D,2021-02-12,1,7,1,2021,2,12,5
D,2021-02-12,2,17,4,2021,2,12,5
D,2021-02-12,3,22,4,2021,2,12,5
D,2021-02-12,4,17,2,2021,2,12,5
D,2021-02-13,1,6,1,2021,2,13,6
D,2021-02-13,2,11,5,2021,2,13,6
D,2021-02-13,3,29,4,2021,2,13,6
D,2021-02-13,4,16,2,2021,2,13,6
D,2021-02-14,1,6,0,2021,2,14,7
D,2021-02-14,2,8,2,2021,2,14,7
D,2021-02-14,3,19,7,2021,2,14,7
D,2021-02-14,4,15,2,2021,2,14,7
D,2021-02-15,1,3,1,2021,2,15,1
D,2021-02-15,2,14,4,2021,2,15,1
D,2021-02-15,3,25,3,2021,2,15,1
D,2021-02-15,4,31,6,2021,2,15,1
D,2021-02-16,1,5,0,2021,2,16,2
D,2021-02-16,2,16,4,2021,2,16,2
D,2021-02-16,3,26,3,2021,2,16,2
D,2021-02-16,4,17,4,2021,2,16,2
D,2021-02-17,1,9,4,2021,2,17,3
D,2021-02-17,2,10,3,2021,2,17,3
D,2021-02-17,3,21,2,2021,2,17,3
D,2021-02-17,4,12,3,2021,2,17,3
D,2021-02-18,1,6,1,2021,2,18,4
D,2021-02-18,2,15,4,2021,2,18,4
D,2021-02-18,3,24,2,2021,2,18,4
D,2021-02-18,4,15,3,2021,2,18,4
D,2021-02-19,1,6,0,2021,2,19,5
D,2021-02-19,2,12,5,2021,2,19,5
D,2021-02-19,3,28,3,2021,2,19,5
D,2021-02-19,4,17,2,2021,2,19,5
D,2021-02-20,1,8,1,2021,2,20,6
D,2021-02-20,2,8,1,2021,2,20,6
D,2021-02-20,3,22,4,2021,2,20,6
D,2021-02-20,4,29,4,2021,2,20,6
D,2021-02-21,1,6,1,2021,2,21,7
D,2021-02-21,2,22,4,2021,2,21,7
D,2021-02-21,3,29,3,2021,2,21,7
D,2021-02-21,4,21,5,2021,2,21,7
D,2021-02-22,1,2,0,2021,2,22,1
D,2021-02-22,2,29,6,2021,2,22,1
D,2021-02-22,3,33,6,2021,2,22,1
D,2021-02-22,4,18,1,2021,2,22,1
D,2021-02-23,1,12,5,2021,2,23,2
D,2021-02-23,2,14,1,2021,2,23,2
D,2021-02-23,3,29,6,2021,2,23,2
D,2021-02-23,4,25,4,2021,2,23,2
D,2021-02-24,1,17,3,2021,2,24,3
D,2021-02-24,2,9,2,2021,2,24,3
D,2021-02-24,3,23,4,2021,2,24,3
D,2021-02-24,4,10,1,2021,2,24,3
D,2021-02-25,1,8,5,2021,2,25,4
D,2021-02-25,2,18,3,2021,2,25,4
D,2021-02-25,3,30,8,2021,2,25,4
D,2021-02-25,4,27,1,2021,2,25,4
D,2021-02-26,1,5,1,2021,2,26,5
D,2021-02-26,2,13,4,2021,2,26,5
D,2021-02-26,3,27,5,2021,2,26,5
D,2021-02-26,4,23,4,2021,2,26,5
D,2021-02-27,1,11,1,2021,2,27,6
D,2021-02-27,2,17,4,2021,2,27,6
D,2021-02-27,3,38,5,2021,2,27,6
D,2021-02-27,4,17,3,2021,2,27,6
D,2021-02-28,1,1,0,2021,2,28,7
D,2021-02-28,2,13,1,2021,2,28,7
D,2021-02-28,3,18,3,2021,2,28,7
D,2021-02-28,4,23,3,2021,2,28,7
D,2021-03-01,1,6,2,2021,3,1,1
D,2021-03-01,2,17,1,2021,3,1,1
D,2021-03-01,3,24,3,2021,3,1,1
D,2021-03-01,4,20,6,2021,3,1,1
D,2021-03-02,1,12,3,2021,3,2,2
D,2021-03-02,2,20,9,2021,3,2,2
D,2021-03-02,3,21,5,2021,3,2,2
D,2021-03-02,4,25,5,2021,3,2,2
D,2021-03-03,1,9,2,2021,3,3,3
D,2021-03-03,2,14,5,2021,3,3,3
D,2021-03-03,3,25,6,2021,3,3,3
D,2021-03-03,4,30,5,2021,3,3,3
D,2021-03-04,1,2,1,2021,3,4,4
D,2021-03-04,2,19,3,2021,3,4,4
D,2021-03-04,3,17,2,2021,3,4,4
D,2021-03-04,4,17,5,2021,3,4,4
D,2021-03-05,1,6,1,2021,3,5,5
D,2021-03-05,2,13,3,2021,3,5,5
D,2021-03-05,3,28,7,2021,3,5,5
D,2021-03-05,4,21,5,2021,3,5,5
D,2021-03-06,1,10,3,2021,3,6,6
D,2021-03-06,2,7,0,2021,3,6,6
D,2021-03-06,3,34,8,2021,3,6,6
D,2021-03-06,4,9,2,2021,3,6,6
D,2021-03-07,1,6,2,2021,3,7,7
D,2021-03-07,2,15,2,2021,3,7,7
D,2021-03-07,3,13,4,2021,3,7,7
D,2021-03-07,4,19,3,2021,3,7,7
D,2021-03-08,1,10,1,2021,3,8,1
D,2021-03-08,2,15,5,2021,3,8,1
D,2021-03-08,3,24,3,2021,3,8,1
D,2021-03-08,4,13,0,2021,3,8,1
D,2021-03-09,1,2,0,2021,3,9,2
D,2021-03-09,2,14,1,2021,3,9,2
D,2021-03-09,3,31,8,2021,3,9,2
D,2021-03-09,4,14,1,2021,3,9,2
D,2021-03-10,1,5,0,2021,3,10,3
D,2021-03-10,2,20,6,2021,3,10,3
D,2021-03-10,3,22,7,2021,3,10,3
D,2021-03-10,4,19,3,2021,3,10,3
D,2021-03-11,1,2,0,2021,3,11,4
D,2021-03-11,2,14,2,2021,3,11,4
D,2021-03-11,3,28,10,2021,3,11,4
D,2021-03-11,4,22,4,2021,3,11,4
D,2021-03-12,1,8,2,2021,3,12,5
D,2021-03-12,2,8,3,2021,3,12,5
D,2021-03-12,3,27,5,2021,3,12,5
D,2021-03-12,4,19,4,2021,3,12,5
D,2021-03-13,1,9,4,2021,3,13,6
D,2021-03-13,2,16,4,2021,3,13,6
D,2021-03-13,3,15,2,2021,3,13,6
D,2021-03-13,4,14,2,2021,3,13,6
D,2021-03-14,1,2,0,2021,3,14,7
D,2021-03-14,2,15,7,2021,3,14,7
D,2021-03-14,3,21,6,2021,3,14,7
D,2021-03-14,4,16,4,2021,3,14,7
D,2021-03-15,1,2,0,2021,3,15,1
D,2021-03-15,2,18,4,2021,3,15,1
D,2021-03-15,3,24,6,2021,3,15,1
D,2021-03-15,4,17,3,2021,3,15,1
D,2021-03-16,1,8,3,2021,3,16,2
D,2021-03-16,2,20,4,2021,3,16,2
D,2021-03-16,3,25,3,2021,3,16,2
D,2021-03-16,4,18,1,2021,3,16,2
D,2021-03-17,1,6,1,2021,3,17,3
D,2021-03-17,2,11,1,2021,3,17,3
D,2021-03-17,3,23,5,2021,3,17,3
D,2021-03-17,4,22,4,2021,3,17,3
D,2021-03-18,1,8,0,2021,3,18,4
D,2021-03-18,2,17,1,2021,3,18,4
D,2021-03-18,3,20,5,2021,3,18,4
D,2021-03-18,4,13,2,2021,3,18,4
D,2021-03-19,1,3,1,2021,3,19,5
D,2021-03-19,2,13,2,2021,3,19,5
D,2021-03-19,3,23,5,2021,3,19,5
D,2021-03-19,4,14,5,2021,3,19,5
D,2021-03-20,1,10,1,2021,3,20,6
D,2021-03-20,2,20,4,2021,3,20,6
D,2021-03-20,3,22,2,2021,3,20,6
D,2021-03-20,4,18,3,2021,3,20,6
D,2021-03-21,1,5,1,2021,3,21,7
D,2021-03-21,2,15,2,2021,3,21,7
D,2021-03-21,3,22,3,2021,3,21,7
D,2021-03-21,4,18,3,2021,3,21,7
D,2021-03-22,1,5,1,2021,3,22,1
D,2021-03-22,2,14,3,2021,3,22,1
D,2021-03-22,3,26,4,2021,3,22,1
D,2021-03-22,4,23,5,2021,3,22,1
D,2021-03-23,1,8,2,2021,3,23,2
D,2021-03-23,2,20,4,2021,3,23,2
D,2021-03-23,3,19,5,2021,3,23,2
D,2021-03-23,4,33,4,2021,3,23,2
D,2021-03-24,1,5,2,2021,3,24,3
D,2021-03-24,2,18,5,2021,3,24,3
D,2021-03-24,3,20,2,2021,3,24,3
D,2021-03-24,4,20,5,2021,3,24,3
D,2021-03-25,1,6,0,2021,3,25,4
D,2021-03-25,2,10,1,2021,3,25,4
D,2021-03-25,3,25,4,2021,3,25,4
D,2021-03-25,4,21,4,2021,3,25,4
D,2021-03-26,1,5,1,2021,3,26,5
D,2021-03-26,2,10,2,2021,3,26,5
D,2021-03-26,3,20,4,2021,3,26,5
D,2021-03-26,4,31,5,2021,3,26,5
D,2021-03-27,1,6,1,2021,3,27,6
D,2021-03-27,2,10,2,2021,3,27,6
D,2021-03-27,3,22,2,2021,3,27,6
D,2021-03-27,4,19,0,2021,3,27,6
D,2021-03-28,1,5,2,2021,3,28,7
D,2021-03-28,2,9,3,2021,3,28,7
D,2021-03-28,3,33,4,2021,3,28,7
D,2021-03-28,4,15,2,2021,3,28,7
D,2021-03-29,1,10,1,2021,3,29,1
D,2021-03-29,2,23,3,2021,3,29,1
D,2021-03-29,3,31,4,2021,3,29,1
D,2021-03-29,4,17,1,2021,3,29,1
D,2021-03-30,1,5,1,2021,3,30,2
D,2021-03-30,2,15,3,2021,3,30,2
D,2021-03-30,3,27,8,2021,3,30,2
D,2021-03-30,4,11,2,2021,3,30,2
D,2021-03-31,1,11,2,2021,3,31,3
D,2021-03-31,2,16,3,2021,3,31,3
D,2021-03-31,3,18,2,2021,3,31,3
D,2021-03-31,4,24,4,2021,3,31,3
D,2021-04-01,1,4,0,2021,4,1,4
D,2021-04-01,2,13,4,2021,4,1,4
D,2021-04-01,3,18,4,2021,4,1,4
D,2021-04-01,4,17,1,2021,4,1,4
D,2021-04-02,1,6,2,2021,4,2,5
D,2021-04-02,2,10,2,2021,4,2,5
D,2021-04-02,3,31,3,2021,4,2,5
D,2021-04-02,4,18,5,2021,4,2,5
D,2021-04-03,1,7,0,2021,4,3,6
D,2021-04-03,2,17,1,2021,4,3,6
D,2021-04-03,3,16,2,2021,4,3,6
D,2021-04-03,4,15,1,2021,4,3,6
D,2021-04-04,1,10,2,2021,4,4,7
D,2021-04-04,2,11,2,2021,4,4,7
D,2021-04-04,3,17,5,2021,4,4,7
D,2021-04-04,4,28,5,2021,4,4,7
D,2021-04-05,1,8,2,2021,4,5,1
D,2021-04-05,2,8,3,2021,4,5,1
D,2021-04-05,3,22,3,2021,4,5,1
D,2021-04-05,4,21,5,2021,4,5,1
D,2021-04-06,1,9,4,2021,4,6,2
D,2021-04-06,2,15,6,2021,4,6,2
D,2021-04-06,3,34,10,2021,4,6,2
D,2021-04-06,4,17,2,2021,4,6,2
D,2021-04-07,1,5,1,2021,4,7,3
D,2021-04-07,2,23,6,2021,4,7,3
D,2021-04-07,3,28,7,2021,4,7,3
D,2021-04-07,4,15,5,2021,4,7,3
D,2021-04-08,1,5,2,2021,4,8,4
D,2021-04-08,2,21,4,2021,4,8,4
D,2021-04-08,3,21,9,2021,4,8,4
D,2021-04-08,4,19,3,2021,4,8,4
D,2021-04-09,1,8,2,2021,4,9,5
D,2021-04-09,2,17,3,2021,4,9,5
D,2021-04-09,3,18,3,2021,4,9,5
D,2021-04-09,4,12,1,2021,4,9,5
D,2021-04-10,1,7,0,2021,4,10,6
D,2021-04-10,2,8,0,2021,4,10,6
D,2021-04-10,3,20,5,2021,4,10,6
D,2021-04-10,4,22,5,2021,4,10,6
D,2021-04-11,1,10,2,2021,4,11,7
D,2021-04-11,2,8,2,2021,4,11,7
D,2021-04-11,3,21,2,2021,4,11,7
D,2021-04-11,4,20,3,2021,4,11,7
D,2021-04-12,1,6,2,2021,4,12,1
D,2021-04-12,2,12,3,2021,4,12,1
D,2021-04-12,3,31,3,2021,4,12,1
D,2021-04-12,4,29,5,2021,4,12,1
D,2021-04-13,1,4,1,2021,4,13,2
D,2021-04-13,2,13,4,2021,4,13,2
D,2021-04-13,3,29,3,2021,4,13,2
D,2021-04-13,4,17,1,2021,4,13,2
D,2021-04-14,1,10,3,2021,4,14,3
D,2021-04-14,2,23,4,2021,4,14,3
D,2021-04-14,3,27,3,2021,4,14,3
D,2021-04-14,4,24,4,2021,4,14,3
D,2021-04-15,1,6,1,2021,4,15,4
D,2021-04-15,2,21,5,2021,4,15,4
D,2021-04-15,3,23,4,2021,4,15,4
D,2021-04-15,4,28,6,2021,4,15,4
D,2021-04-16,1,5,1,2021,4,16,5
D,2021-04-16,2,13,4,2021,4,16,5
D,2021-04-16,3,24,3,2021,4,16,5
D,2021-04-16,4,30,6,2021,4,16,5
D,2021-04-17,1,4,2,2021,4,17,6
D,2021-04-17,2,17,2,2021,4,17,6
D,2021-04-17,3,24,5,2021,4,17,6
D,2021-04-17,4,28,1,2021,4,17,6
D,2021-04-18,1,9,1,2021,4,18,7
D,2021-04-18,2,20,2,2021,4,18,7
D,2021-04-18,3,29,7,2021,4,18,7
D,2021-04-18,4,20,5,2021,4,18,7
D,2021-04-19,1,4,2,2021,4,19,1
D,2021-04-19,2,20,5,2021,4,19,1
D,2021-04-19,3,29,4,2021,4,19,1
D,2021-04-19,4,23,2,2021,4,19,1
D,2021-04-20,1,9,1,2021,4,20,2
D,2021-04-20,2,11,2,2021,4,20,2
D,2021-04-20,3,28,7,2021,4,20,2
D,2021-04-20,4,24,4,2021,4,20,2
D,2021-04-21,1,6,0,2021,4,21,3
D,2021-04-21,2,16,2,2021,4,21,3
D,2021-04-21,3,29,4,2021,4,21,3
D,2021-04-21,4,22,1,2021,4,21,3
D,2021-04-22,1,7,1,2021,4,22,4
D,2021-04-22,2,12,4,2021,4,22,4
D,2021-04-22,3,32,4,2021,4,22,4
D,2021-04-22,4,20,2,2021,4,22,4
D,2021-04-23,1,4,0,2021,4,23,5
D,2021-04-23,2,19,6,2021,4,23,5
D,2021-04-23,3,24,5,2021,4,23,5
D,2021-04-23,4,23,4,2021,4,23,5
D,2021-04-24,1,15,5,2021,4,24,6
D,2021-04-24,2,20,1,2021,4,24,6
D,2021-04-24,3,24,4,2021,4,24,6
D,2021-04-24,4,14,3,2021,4,24,6
D,2021-04-25,1,12,3,2021,4,25,7
D,2021-04-25,2,10,2,2021,4,25,7
D,2021-04-25,3,29,5,2021,4,25,7
D,2021-04-25,4,18,3,2021,4,25,7
D,2021-04-26,1,4,1,2021,4,26,1
D,2021-04-26,2,20,5,2021,4,26,1
D,2021-04-26,3,28,9,2021,4,26,1
D,2021-04-26,4,17,3,2021,4,26,1
D,2021-04-27,1,7,0,2021,4,27,2
D,2021-04-27,2,13,3,2021,4,27,2
D,2021-04-27,3,24,6,2021,4,27,2
D,2021-04-27,4,21,4,2021,4,27,2
D,2021-04-28,1,7,1,2021,4,28,3
D,2021-04-28,2,20,6,2021,4,28,3
D,2021-04-28,3,36,3,2021,4,28,3
D,2021-04-28,4,24,4,2021,4,28,3
D,2021-04-29,1,2,0,2021,4,29,4
D,2021-04-29,2,15,9,2021,4,29,4
D,2021-04-29,3,23,5,2021,4,29,4
D,2021-04-29,4,23,3,2021,4,29,4
D,2021-04-30,1,4,1,2021,4,30,5
D,2021-04-30,2,18,4,2021,4,30,5
D,2021-04-30,3,25,8,2021,4,30,5
D,2021-04-30,4,16,2,2021,4,30,5
D,2021-05-01,1,8,1,2021,5,1,6
D,2021-05-01,2,19,5,2021,5,1,6
D,2021-05-01,3,32,6,2021,5,1,6
D,2021-05-01,4,29,7,2021,5,1,6
D,2021-05-02,1,13,2,2021,5,2,7
D,2021-05-02,2,15,1,2021,5,2,7
D,2021-05-02,3,31,2,2021,5,2,7
D,2021-05-02,4,22,2,2021,5,2,7
D,2021-05-03,1,5,0,2021,5,3,1
D,2021-05-03,2,11,3,2021,5,3,1
D,2021-05-03,3,35,6,2021,5,3,1
D,2021-05-03,4,24,3,2021,5,3,1
D,2021-05-04,1,8,1,2021,5,4,2
D,2021-05-04,2,25,6,2021,5,4,2
D,2021-05-04,3,22,6,2021,5,4,2
D,2021-05-04,4,23,3,2021,5,4,2
D,2021-05-05,1,10,2,2021,5,5,3
D,2021-05-05,2,13,4,2021,5,5,3
D,2021-05-05,3,24,2,2021,5,5,3
D,2021-05-05,4,22,2,2021,5,5,3
D,2021-05-06,1,9,2,2021,5,6,4
D,2021-05-06,2,16,1,2021,5,6,4
D,2021-05-06,3,31,8,2021,5,6,4
D,2021-05-06,4,22,3,2021,5,6,4
D,2021-05-07,1,7,0,2021,5,7,5
D,2021-05-07,2,18,7,2021,5,7,5
D,2021-05-07,3,28,1,2021,5,7,5
D,2021-05-07,4,26,5,2021,5,7,5
D,2021-05-08,1,5,1,2021,5,8,6
D,2021-05-08,2,15,2,2021,5,8,6
